date,lat,lon,intensity
1997/04/02,37.622,-118.889,3.04
1997/04/14,38.063,-118.726,4.30
1997/04/16,36.880,-121.614,3.30
1997/05/12,40.299,-122.082,3.10
1997/05/26,35.932,-120.507,3.31
1997/05/29,37.117,-121.521,3.40
1997/05/29,37.119,-121.523,3.40
1997/06/19,37.337,-118.793,3.81
1997/07/14,37.180,-122.324,3.50
1997/07/17,36.965,-121.597,3.90
1997/07/24,35.824,-120.391,3.73
1997/07/30,37.571,-121.667,3.30
1997/08/02,37.627,-118.960,3.04
1997/08/06,36.979,-121.467,3.60
1997/08/13,38.006,-112.592,3.70
1997/08/20,36.837,-121.569,3.10
1997/08/20,38.756,-119.622,3.30
1997/08/21,38.580,-118.534,3.08
1997/08/21,38.571,-118.503,4.20
1997/08/21,38.563,-118.489,4.10
1997/09/12,36.252,-120.278,3.25
1997/10/05,35.954,-120.525,3.53
1997/10/08,37.709,-118.938,3.10
1997/10/08,35.937,-120.537,3.44
1997/10/10,37.709,-118.962,3.02
1997/10/24,36.530,-121.113,3.20
1997/10/25,39.602,-122.065,3.90
1997/10/28,37.788,-118.874,3.27
1997/10/29,37.352,-118.721,4.00
1997/10/30,37.855,-118.203,3.20
1997/10/30,36.714,-121.018,3.80
1997/11/02,37.831,-118.238,4.20
1997/11/02,37.834,-118.232,3.70
1997/11/02,37.844,-118.220,3.30
1997/11/02,37.840,-118.163,3.60
1997/11/02,37.844,-118.227,3.10
1997/11/02,37.869,-118.207,4.90
1997/11/02,37.831,-118.237,3.50
1997/11/02,37.860,-118.204,4.30
1997/11/02,37.826,-118.189,3.50
1997/11/02,37.834,-118.168,3.02
1997/11/04,37.648,-118.866,3.40
1997/11/04,37.662,-118.864,3.00
1997/11/04,37.690,-118.854,3.15
1997/11/05,39.912,-120.845,4.40
1997/11/05,37.241,-117.860,4.21
1997/11/05,37.249,-117.849,3.42
1997/11/07,37.865,-118.238,3.40
1997/11/07,37.713,-118.870,3.17
1997/11/10,37.796,-118.233,3.02
1997/11/10,37.853,-118.194,3.30
1997/11/13,37.654,-118.902,3.10
1997/11/13,37.660,-118.894,3.90
1997/11/13,37.670,-118.884,3.00
1997/11/15,37.233,-117.881,4.68
1997/11/15,37.216,-117.950,3.54
1997/11/15,37.634,-118.986,3.12
1997/11/16,36.816,-121.545,3.40
1997/11/18,37.688,-118.930,3.05
1997/11/22,37.642,-118.908,4.76
1997/11/22,37.580,-118.940,3.10
1997/11/22,37.649,-118.911,3.30
1997/11/22,37.630,-118.938,3.00
1997/11/22,37.660,-118.790,3.20
1997/11/22,37.740,-118.921,4.03
1997/11/22,37.565,-118.951,3.00
1997/11/22,37.717,-118.919,3.50
1997/11/22,37.624,-118.948,3.05
1997/11/22,37.626,-118.927,3.00
1997/11/22,37.703,-118.930,4.77
1997/11/22,37.627,-118.929,3.04
1997/11/22,37.661,-118.947,3.29
1997/11/23,37.705,-118.915,3.20
1997/11/23,37.627,-118.954,3.70
1997/11/23,37.638,-118.947,3.80
1997/11/24,37.628,-118.957,3.70
1997/11/24,37.674,-118.888,3.13
1997/11/24,37.677,-118.891,3.37
1997/11/24,37.624,-118.944,3.80
1997/11/25,37.667,-118.915,3.02
1997/11/27,38.672,-119.769,3.50
1997/11/27,37.648,-118.938,3.00
1997/11/30,37.717,-118.934,5.16
1997/11/30,37.625,-118.948,3.09
1997/11/30,37.666,-118.946,3.00
1997/12/03,37.653,-118.935,4.10
1997/12/03,37.630,-118.960,3.47
1997/12/03,37.650,-118.938,3.95
1997/12/03,37.625,-118.873,3.15
1997/12/04,37.665,-118.944,3.62
1997/12/06,36.394,-120.266,3.56
1997/12/07,36.852,-121.580,3.00
1997/12/08,37.245,-118.352,3.10
1997/12/09,36.316,-120.378,3.28
1997/12/10,37.634,-118.894,3.13
1997/12/11,37.630,-118.937,3.09
1997/12/11,37.639,-118.949,3.92
1997/12/12,36.112,-120.217,3.40
1997/12/14,37.636,-118.890,3.53
1997/12/18,37.634,-118.853,3.02
1997/12/19,37.646,-118.977,4.10
1997/12/22,37.632,-118.877,3.36
1997/12/24,37.624,-118.858,3.10
1997/12/26,37.632,-118.883,3.00
1997/12/26,37.640,-118.871,4.07
1997/12/28,37.626,-118.832,3.10
1997/12/28,37.630,-118.837,3.45
1997/12/28,36.600,-121.199,3.20
1997/12/29,37.604,-118.905,4.20
1997/12/30,36.936,-121.683,3.10
1997/12/31,37.639,-118.866,4.05
1998/01/01,37.648,-118.852,3.84
1998/01/01,37.641,-118.890,3.41
1998/01/01,37.659,-118.957,4.25
1998/01/03,37.646,-118.839,3.09
1998/01/03,37.645,-118.838,3.35
1998/01/04,37.649,-118.889,3.59
1998/01/04,37.647,-118.891,3.35
1998/01/04,37.637,-118.942,3.05
1998/01/05,37.637,-118.838,3.39
1998/01/05,37.634,-118.866,4.49
1998/01/07,37.634,-118.869,3.26
1998/01/09,37.642,-118.864,3.56
1998/01/09,37.646,-118.866,3.25
1998/01/09,37.642,-118.858,3.46
1998/01/09,37.646,-118.869,4.05
1998/01/11,37.641,-118.867,3.79
1998/01/20,37.609,-118.904,3.02
1998/01/24,37.667,-118.795,3.71
1998/01/30,37.647,-118.804,3.47
1998/02/05,37.636,-118.989,3.07
1998/02/07,37.638,-118.933,3.85
1998/02/12,36.248,-120.267,3.04
1998/02/16,37.651,-118.882,3.47
1998/02/18,37.625,-118.931,3.05
1998/03/16,37.608,-118.873,3.10
1998/03/16,37.634,-118.850,3.25
1998/03/19,37.498,-118.397,3.06
1998/03/23,37.603,-118.861,3.04
1998/04/04,37.460,-118.804,3.04
1998/04/14,37.900,-118.188,3.02
1998/04/22,37.528,-118.879,3.33
1998/04/23,37.627,-118.952,3.09
1998/05/10,37.682,-118.903,3.38
1998/05/14,37.634,-118.953,3.11
1998/05/23,37.569,-118.851,3.06
1998/06/08,37.584,-118.798,4.16
1998/06/09,37.591,-118.791,5.22
1998/06/09,37.576,-118.791,3.10
1998/06/09,37.579,-118.781,3.88
1998/06/09,37.583,-118.783,3.24
1998/06/09,37.608,-118.782,4.14
1998/06/09,37.580,-118.772,3.07
1998/06/10,37.587,-118.787,3.10
1998/06/10,37.541,-118.819,3.03
1998/06/10,37.642,-118.903,3.24
1998/06/11,37.574,-118.786,4.35
1998/06/11,37.578,-118.779,3.22
1998/06/11,37.573,-118.805,3.30
1998/06/12,36.312,-120.424,3.23
1998/06/12,36.314,-120.422,3.09
1998/06/14,37.577,-118.791,3.15
1998/06/15,37.597,-118.833,3.17
1998/06/18,37.592,-118.820,3.29
1998/06/21,37.562,-118.770,3.78
1998/06/22,37.658,-118.881,3.09
1998/06/24,37.567,-118.746,4.13
1998/06/25,37.493,-118.943,3.25
1998/06/25,37.490,-118.948,3.21
1998/06/26,37.597,-118.804,4.58
1998/06/27,37.486,-118.952,3.00
1998/07/13,37.585,-118.808,3.74
1998/07/15,37.598,-118.777,5.28
1998/07/15,37.561,-118.789,3.18
1998/07/15,37.609,-118.758,3.09
1998/07/15,37.548,-118.797,4.12
1998/07/15,37.618,-118.912,3.97
1998/07/15,37.586,-118.775,3.52
1998/07/15,37.660,-118.771,3.02
1998/07/15,37.548,-118.809,3.42
1998/07/15,37.511,-118.806,3.29
1998/07/16,37.535,-118.809,3.08
1998/07/16,37.562,-118.792,3.39
1998/07/16,37.491,-118.797,3.30
1998/07/17,37.523,-118.804,3.07
1998/07/18,37.532,-118.810,3.51
1998/07/19,37.562,-118.788,3.20
1998/07/20,37.608,-118.773,3.30
1998/07/26,37.609,-118.887,3.88
1998/07/26,37.602,-118.889,3.01
1998/07/28,37.685,-118.829,3.17
1998/07/28,37.547,-118.775,3.09
1998/07/31,37.658,-118.726,3.32
1998/08/01,37.584,-118.778,4.28
1998/08/02,37.583,-118.791,3.00
1998/08/02,37.571,-118.794,3.98
1998/08/02,37.576,-118.778,3.06
1998/08/05,37.678,-118.718,3.05
1998/08/05,37.597,-118.777,4.05
1998/08/08,37.560,-118.780,3.35
1998/08/08,37.681,-118.839,3.30
1998/08/08,37.673,-118.841,3.67
1998/08/13,36.163,-120.187,3.83
1998/08/20,37.461,-118.801,3.45
1998/08/21,38.304,-118.348,3.48
1998/08/24,37.602,-118.807,3.15
1998/09/05,37.591,-118.821,3.53
1998/09/11,37.572,-118.789,3.21
1998/09/11,37.378,-118.697,4.00
1998/09/16,35.959,-120.519,3.38
1998/09/16,35.953,-120.541,3.36
1998/09/20,36.165,-120.741,3.01
1998/09/26,37.542,-118.798,3.04
1998/10/06,37.566,-118.794,3.00
1998/10/15,37.572,-118.789,3.27
1998/10/17,37.591,-118.802,3.07
1998/11/08,35.920,-120.493,3.05
1998/11/12,37.475,-118.807,3.70
1998/12/07,37.631,-118.934,3.70
1998/12/08,37.632,-118.999,3.15
1998/12/14,37.551,-118.828,4.00
1998/12/14,37.580,-118.856,3.81
1998/12/14,37.546,-118.828,4.02
1998/12/14,37.555,-118.795,3.05
1998/12/17,37.587,-118.843,4.11
1999/01/01,37.636,-118.905,3.10
1999/01/18,36.643,-121.239,3.01
1999/01/28,37.000,-116.000,3.10
1999/01/28,38.053,-118.954,3.20
1999/02/24,37.629,-119.011,3.18
1999/02/26,35.942,-120.499,4.05
1999/03/05,35.935,-120.485,3.34
1999/03/12,37.518,-118.880,3.75
1999/03/17,37.498,-118.760,3.09
1999/03/18,35.904,-120.549,3.41
1999/03/27,37.658,-118.865,3.00
1999/04/17,36.258,-120.821,3.09
1999/04/24,37.547,-118.876,3.90
1999/05/03,37.796,-118.766,3.13
1999/05/04,37.547,-118.805,3.00
1999/05/15,37.530,-118.818,5.44
1999/05/15,37.477,-118.837,3.44
1999/05/15,37.487,-118.843,3.91
1999/05/15,37.494,-118.827,3.23
1999/05/15,37.475,-118.845,3.34
1999/05/15,37.516,-118.822,3.23
1999/05/15,37.534,-118.815,3.05
1999/05/15,37.530,-118.817,3.41
1999/05/15,37.511,-118.830,3.04
1999/05/15,37.484,-118.837,3.18
1999/05/15,37.505,-118.801,4.77
1999/05/15,37.513,-118.813,3.02
1999/05/15,37.546,-118.811,3.00
1999/05/15,37.491,-118.850,3.74
1999/05/15,37.553,-118.804,3.10
1999/05/15,37.495,-118.828,3.17
1999/05/16,37.542,-118.803,3.12
1999/05/16,37.526,-118.815,3.01
1999/05/16,37.505,-118.825,3.11
1999/05/16,37.522,-118.818,3.03
1999/05/16,37.466,-118.847,3.31
1999/05/16,37.471,-118.842,3.21
1999/05/16,37.528,-118.813,3.10
1999/05/17,37.507,-118.821,3.84
1999/05/17,37.510,-118.817,3.24
1999/05/17,37.508,-118.818,3.22
1999/05/17,37.543,-118.807,3.31
1999/05/18,37.476,-118.834,3.11
1999/05/18,37.519,-118.817,3.09
1999/05/18,37.510,-118.802,3.40
1999/05/18,37.529,-118.816,3.05
1999/05/19,37.498,-118.833,3.38
1999/05/20,37.540,-118.824,3.19
1999/05/25,37.533,-118.808,3.70
1999/05/25,37.505,-118.804,3.11
1999/05/26,37.610,-118.778,3.97
1999/05/26,37.564,-118.790,3.06
1999/05/26,37.555,-118.796,3.07
1999/05/26,37.569,-118.797,3.10
1999/05/26,37.558,-118.790,3.23
1999/05/26,37.550,-118.803,4.11
1999/05/26,37.553,-118.795,3.31
1999/05/26,37.480,-118.844,3.22
1999/05/26,37.546,-118.797,3.07
1999/05/26,37.505,-118.828,4.40
1999/05/27,37.558,-118.804,3.04
1999/05/28,37.558,-118.809,3.34
1999/05/30,37.571,-118.800,3.07
1999/05/30,37.552,-118.802,3.13
1999/06/01,37.564,-118.793,3.49
1999/06/03,37.509,-118.832,3.46
1999/06/03,37.475,-118.778,3.49
1999/06/03,37.527,-118.804,4.40
1999/06/04,37.558,-118.786,3.03
1999/06/05,37.535,-118.805,3.02
1999/06/10,36.209,-120.319,3.16
1999/06/10,37.000,-121.000,3.62
1999/06/13,36.191,-120.078,3.14
1999/06/14,37.529,-118.784,3.29
1999/06/14,37.520,-118.792,3.27
1999/06/14,37.451,-118.832,3.32
1999/06/18,37.537,-118.808,3.11
1999/06/23,37.229,-116.646,3.04
1999/06/24,37.478,-118.767,3.19
1999/07/02,37.544,-118.803,3.05
1999/07/04,37.498,-118.836,3.22
1999/07/04,37.505,-118.822,3.02
1999/07/05,37.619,-118.801,3.17
1999/07/05,37.531,-118.831,3.10
1999/07/15,37.505,-118.873,3.20
1999/07/15,37.447,-118.839,3.11
1999/07/16,37.454,-118.847,3.30
1999/07/16,37.472,-118.853,3.39
1999/07/16,37.476,-118.819,3.03
1999/07/16,37.479,-118.864,3.47
1999/07/17,35.900,-120.433,3.09
1999/07/19,36.418,-120.367,3.24
1999/07/19,37.510,-118.825,3.50
1999/07/23,37.521,-118.816,3.26
1999/08/01,37.425,-117.018,3.24
1999/08/01,37.418,-117.047,3.17
1999/08/01,37.530,-116.968,5.94
1999/08/01,37.443,-117.059,3.62
1999/08/01,37.421,-117.004,5.05
1999/08/01,37.530,-116.915,3.10
1999/08/01,37.452,-117.031,3.29
1999/08/01,37.412,-117.047,3.98
1999/08/01,37.396,-117.089,4.05
1999/08/01,37.439,-117.018,3.30
1999/08/01,37.424,-117.050,3.21
1999/08/01,37.552,-116.962,3.25
1999/08/01,37.449,-116.984,3.28
1999/08/01,37.428,-117.043,3.07
1999/08/01,37.441,-117.037,3.10
1999/08/01,37.392,-117.081,3.26
1999/08/01,37.513,-117.046,3.05
1999/08/01,37.443,-116.998,3.17
1999/08/01,37.423,-117.030,3.79
1999/08/02,37.404,-117.061,3.28
1999/08/02,37.401,-117.053,3.04
1999/08/02,37.514,-116.970,3.10
1999/08/02,37.417,-117.065,4.08
1999/08/02,37.383,-117.093,4.97
1999/08/02,37.429,-117.029,3.00
1999/08/02,37.437,-117.048,3.32
1999/08/03,37.398,-117.061,3.29
1999/08/04,37.449,-116.974,3.22
1999/08/04,37.492,-116.874,3.22
1999/08/05,37.450,-117.019,3.22
1999/08/06,37.381,-117.122,3.19
1999/08/06,37.523,-118.816,3.23
1999/08/07,37.526,-118.839,3.42
1999/08/07,37.418,-117.155,3.01
1999/08/07,37.446,-117.040,3.13
1999/08/07,37.405,-117.066,3.39
1999/08/11,37.466,-118.804,3.10
1999/08/12,37.440,-116.981,3.15
1999/08/13,37.492,-117.036,3.03
1999/08/14,37.446,-117.093,3.01
1999/08/19,37.457,-117.017,3.05
1999/09/07,35.860,-121.431,3.11
1999/09/07,37.470,-118.780,3.29
1999/09/08,37.476,-118.840,3.28
1999/09/18,37.649,-118.794,3.44
1999/09/18,37.578,-118.784,3.85
1999/09/20,31.000,-120.000,4.23
1999/09/21,35.809,-121.338,3.57
1999/09/24,37.793,-118.782,3.13
1999/09/24,36.835,-121.655,3.17
1999/09/26,37.435,-117.043,4.53
1999/09/26,37.426,-117.080,4.08
1999/10/03,37.509,-118.818,3.01
1999/10/08,37.406,-117.092,3.75
1999/10/08,37.387,-117.055,3.59
1999/10/10,37.400,-117.080,3.21
1999/10/13,35.981,-120.572,3.22
1999/10/15,36.627,-121.150,3.23
1999/10/20,37.396,-117.092,4.17
1999/10/21,37.497,-118.832,3.28
1999/10/21,37.498,-116.892,3.00
1999/10/22,37.499,-118.835,3.02
1999/10/24,37.466,-116.985,3.11
1999/10/26,37.500,-118.500,3.05
1999/10/26,37.000,-120.000,3.15
1999/11/08,37.350,-118.589,4.33
1999/11/08,37.290,-118.540,4.30
1999/11/12,38.289,-118.723,3.26
1999/11/19,37.000,-121.000,3.49
1999/11/21,37.411,-117.056,3.06
1999/11/22,37.483,-118.837,3.02
1999/12/01,37.431,-116.967,3.13
2000/01/19,38.055,-118.737,3.10
2000/01/21,37.579,-118.862,3.54
2000/01/21,36.970,-118.553,3.39
2000/01/21,37.576,-118.863,3.06
2000/03/04,37.868,-118.178,4.20
2000/03/04,37.842,-118.201,3.05
2000/03/16,36.366,-120.259,3.78
2000/03/26,37.476,-118.843,3.04
2000/04/16,36.210,-120.171,3.12
2000/04/22,37.488,-118.835,3.09
2000/05/21,37.000,-122.000,3.04
2000/06/06,37.430,-117.102,3.03
2000/08/17,36.531,-120.617,3.62
2000/08/17,37.905,-118.182,3.71
2000/09/01,37.000,-116.000,3.13
2000/09/04,36.554,-120.354,3.00
2000/09/05,37.489,-118.847,3.03
2000/09/05,37.431,-118.858,3.30
2000/09/21,36.031,-120.520,3.38
2000/09/26,37.571,-118.882,3.82
2000/10/14,37.390,-117.107,3.45
2000/11/13,37.429,-118.651,3.45
2000/11/23,36.000,-120.000,3.30
2000/12/12,37.413,-118.847,3.32
2000/12/20,37.127,-118.051,3.13
2000/12/21,37.553,-118.838,3.49
2000/12/24,37.470,-117.038,3.48
2000/12/29,37.527,-118.463,3.40
2001/01/17,31.909,-114.780,3.67
2001/01/17,31.890,-114.705,3.04
2001/01/17,31.902,-114.746,3.14
2001/01/18,36.950,-118.503,3.83
2001/02/04,36.097,-115.365,3.06
2001/02/07,36.590,-120.511,3.10
2001/02/25,36.683,-119.433,3.26
2001/03/17,36.970,-118.523,3.30
2001/04/24,36.030,-119.893,3.10
2001/05/15,35.735,-121.550,3.71
2001/06/17,37.393,-117.275,3.07
2001/06/19,32.261,-116.421,3.00
2001/06/22,37.442,-118.858,3.00
2001/08/10,40.000,-124.000,3.30
2001/08/11,39.171,-120.934,3.82
2001/08/12,31.944,-117.309,3.35
2001/08/12,32.489,-116.298,3.41
2001/08/13,35.535,-121.218,3.39
2001/09/02,36.225,-120.222,3.38
2001/09/26,36.218,-120.260,3.24
2001/11/10,32.378,-115.373,3.01
2001/12/02,37.543,-118.854,3.18
2001/12/03,37.392,-118.626,3.11
2001/12/08,31.982,-114.947,3.24
2001/12/08,31.990,-114.903,3.18
2001/12/18,36.932,-120.987,3.05
2001/12/20,36.080,-120.092,3.31
2001/12/29,35.855,-120.472,3.16
2002/01/05,32.340,-114.990,3.41
2002/01/27,36.052,-119.799,3.12
2002/05/08,36.126,-120.345,3.26
2002/05/14,36.926,-121.822,5.00
2002/06/18,37.478,-118.853,3.07
2002/06/19,36.465,-121.069,3.20
2002/07/15,37.367,-118.428,3.74
2002/07/17,31.170,-115.820,3.02
2002/07/31,35.880,-120.020,3.10
2002/08/11,38.258,-119.391,3.17
2002/09/06,35.842,-120.465,3.73
2002/09/25,36.572,-121.342,3.52
2002/11/18,35.896,-121.025,3.45
2002/11/25,37.100,-117.340,3.11
2002/12/02,37.404,-117.162,3.08
2002/12/06,35.974,-120.615,3.13
2002/12/14,37.990,-116.976,3.28
2002/12/24,37.520,-118.853,3.17
2002/12/28,36.124,-120.106,3.27
2002/12/31,36.229,-120.190,3.03
2003/01/23,31.579,-115.785,3.24
2003/02/10,36.587,-121.210,3.38
2003/03/08,37.624,-118.888,4.30
2003/03/09,37.602,-118.889,3.26
2003/03/09,37.573,-118.915,3.04
2003/03/18,37.599,-118.576,3.30
2003/03/19,37.565,-118.823,3.12
2003/04/01,36.024,-120.674,3.04
2003/04/06,37.388,-117.115,3.17
2003/04/12,36.603,-121.291,3.12
2003/04/21,36.564,-120.739,3.51
2003/05/22,36.724,-121.305,3.78
2003/05/26,36.991,-120.159,3.50
2003/05/29,38.265,-117.825,3.32
2003/05/29,38.243,-117.928,3.56
2003/05/30,36.932,-120.131,3.28
2003/06/01,38.041,-117.582,3.23
2003/06/15,37.463,-118.913,3.15
2003/07/04,36.407,-119.440,3.16
2003/07/29,36.995,-119.230,3.30
2003/07/31,37.538,-118.864,3.00
2003/08/18,37.525,-118.828,3.45
2003/08/28,36.131,-120.346,3.02
2003/09/05,37.831,-122.277,3.60
2003/09/21,36.091,-120.633,3.09
2003/09/25,36.806,-121.327,3.37
2003/10/07,38.131,-118.277,3.72
2003/10/19,37.890,-122.145,3.27
2003/10/20,37.894,-122.179,3.22
2003/11/06,37.205,-121.668,3.68
2003/11/11,37.406,-118.599,3.33
2003/11/15,38.248,-117.852,3.97
2003/11/15,38.178,-117.906,3.14
2003/11/15,38.243,-117.863,4.09
2003/11/16,38.274,-117.812,3.19
2003/11/18,38.305,-117.798,3.61
2003/12/22,35.719,-121.157,6.48
2003/12/22,35.627,-120.940,3.10
2003/12/22,35.651,-121.072,4.69
2003/12/22,35.620,-120.979,3.86
2003/12/22,35.594,-120.896,3.84
2003/12/22,35.693,-121.098,3.96
2003/12/22,35.668,-121.059,4.10
2003/12/22,35.580,-120.877,3.03
2003/12/22,35.662,-121.065,3.03
2003/12/22,35.579,-120.943,3.33
2003/12/22,35.546,-120.820,3.44
2003/12/22,35.711,-121.046,4.23
2003/12/22,35.708,-121.050,3.40
2003/12/22,35.711,-121.052,3.71
2003/12/22,35.553,-120.920,4.21
2003/12/23,35.540,-120.911,3.37
2003/12/23,35.545,-120.917,3.46
2003/12/23,35.575,-120.828,3.24
2003/12/23,35.708,-121.036,3.04
2003/12/23,35.688,-121.068,4.03
2003/12/23,35.661,-121.077,3.53
2003/12/23,35.696,-121.093,4.36
2003/12/23,35.667,-121.083,3.07
2003/12/23,35.531,-120.815,3.36
2003/12/23,35.681,-121.129,4.26
2003/12/23,35.605,-120.888,3.21
2003/12/23,35.544,-120.834,3.06
2003/12/23,35.416,-121.163,4.07
2003/12/23,35.571,-120.950,3.29
2003/12/23,35.691,-121.108,4.02
2003/12/23,35.583,-120.852,3.00
2003/12/23,35.649,-121.066,4.63
2003/12/24,35.691,-121.243,3.43
2003/12/24,35.654,-121.106,3.28
2003/12/24,35.676,-121.102,3.41
2003/12/24,35.707,-121.034,3.13
2003/12/24,35.538,-120.832,3.38
2003/12/24,35.475,-121.125,3.39
2003/12/25,35.658,-121.106,3.98
2003/12/25,35.666,-121.192,3.88
2003/12/25,35.717,-121.051,3.40
2003/12/25,35.661,-121.103,3.09
2003/12/25,35.663,-121.079,3.37
2003/12/25,35.548,-120.829,4.41
2003/12/25,35.684,-121.066,3.38
2003/12/25,35.712,-121.057,3.61
2003/12/25,35.544,-120.825,3.10
2003/12/25,35.572,-120.895,3.27
2003/12/25,35.639,-120.936,3.00
2003/12/26,35.647,-121.387,3.43
2003/12/26,35.630,-120.914,3.47
2003/12/26,35.659,-121.108,3.98
2003/12/26,35.651,-121.095,3.45
2003/12/27,35.663,-121.090,3.13
2003/12/27,35.658,-121.112,3.21
2003/12/27,35.660,-121.143,3.28
2003/12/27,35.633,-120.935,3.07
2003/12/27,35.668,-121.107,3.86
2003/12/28,35.604,-120.891,3.55
2003/12/29,35.595,-121.053,3.13
2003/12/29,35.554,-120.956,3.45
2003/12/29,35.718,-121.295,3.42
2003/12/29,35.634,-121.107,3.14
2003/12/29,35.711,-121.063,3.69
2003/12/30,35.644,-121.416,3.39
2003/12/31,35.723,-121.055,3.69
2003/12/31,35.563,-120.953,3.68
2004/01/01,35.706,-121.023,3.52
2004/01/01,35.715,-120.962,3.35
2004/01/01,35.659,-121.090,3.09
2004/01/02,35.701,-121.135,4.41
2004/01/03,35.680,-121.153,3.21
2004/01/04,35.627,-121.144,3.63
2004/01/04,35.683,-121.092,3.52
2004/01/05,35.685,-121.157,3.06
2004/01/06,35.572,-121.350,3.70
2004/01/06,35.704,-121.088,3.90
2004/01/10,35.511,-120.926,3.50
2004/01/13,37.514,-118.843,3.53
2004/01/14,35.570,-120.780,3.44
2004/01/17,35.602,-120.902,3.25
2004/01/17,35.602,-120.879,3.01
2004/01/19,35.641,-120.915,3.37
2004/01/21,35.561,-120.797,3.45
2004/01/23,35.812,-121.236,3.15
2004/01/28,37.525,-118.828,3.31
2004/01/31,37.104,-121.552,3.29
2004/02/06,35.742,-121.319,3.04
2004/02/09,35.533,-120.787,3.33
2004/02/11,37.438,-118.623,3.47
2004/02/12,35.590,-120.892,3.66
2004/02/15,35.589,-120.885,3.61
2004/02/27,35.534,-120.822,3.59
2004/03/06,35.534,-120.933,3.18
2004/03/10,35.524,-120.757,3.30
2004/03/11,35.636,-121.082,3.98
2004/03/13,35.645,-120.917,3.52
2004/03/13,31.827,-116.084,3.59
2004/03/16,36.676,-121.506,4.32
2004/03/17,35.876,-121.179,4.47
2004/03/18,35.558,-120.778,3.44
2004/03/20,35.621,-120.906,3.43
2004/03/22,35.580,-120.876,3.32
2004/04/04,35.554,-120.864,3.02
2004/04/26,35.547,-121.289,3.57
2004/04/26,37.714,-121.847,3.30
2004/04/27,38.051,-118.818,3.39
2004/05/01,35.536,-120.814,3.72
2004/05/02,35.513,-120.802,3.77
2004/05/04,35.605,-120.873,3.20
2004/05/04,36.477,-121.284,3.49
2004/05/17,35.548,-120.853,3.39
2004/05/27,35.619,-120.902,3.44
2004/05/31,35.799,-121.260,3.47
2004/06/04,37.540,-118.827,3.12
2004/06/05,35.552,-121.254,3.48
2004/06/11,35.674,-121.076,3.09
2004/06/19,35.518,-120.605,3.18
2004/07/13,35.728,-121.019,3.96
2004/07/14,35.780,-121.263,3.61
2004/07/27,35.714,-121.024,3.76
2004/08/10,37.439,-117.085,3.31
2004/08/10,36.112,-120.630,3.04
2004/08/11,37.416,-117.094,3.34
2004/08/11,35.562,-120.830,3.49
2004/08/16,35.660,-120.954,3.85
2004/08/20,35.637,-120.745,3.05
2004/08/21,37.926,-118.252,3.00
2004/08/30,36.493,-121.313,4.61
2004/09/18,37.984,-118.667,3.50
2004/09/18,37.970,-118.649,3.10
2004/09/18,38.025,-118.727,3.42
2004/09/18,37.992,-118.679,3.23
2004/09/18,37.997,-118.680,5.42
2004/09/18,37.991,-118.674,3.23
2004/09/18,37.991,-118.693,3.33
2004/09/18,37.995,-118.678,3.09
2004/09/18,37.571,-118.880,5.34
2004/09/18,38.022,-118.656,3.95
2004/09/18,38.015,-118.675,4.12
2004/09/19,37.677,-118.844,3.05
2004/09/19,38.012,-118.639,3.13
2004/09/19,37.195,-118.602,3.13
2004/09/19,37.980,-118.675,3.27
2004/09/19,38.013,-118.652,3.00
2004/09/19,37.989,-118.662,3.42
2004/09/19,37.990,-118.674,3.88
2004/09/19,37.984,-118.680,3.03
2004/09/20,37.977,-118.664,3.06
2004/09/20,38.015,-118.646,4.72
2004/09/21,37.977,-118.711,3.52
2004/09/21,37.996,-118.650,3.42
2004/09/22,37.971,-118.660,3.32
2004/09/22,38.023,-118.682,3.12
2004/09/23,37.987,-118.713,3.00
2004/09/24,37.982,-118.701,3.37
2004/09/24,38.000,-118.675,3.18
2004/09/26,36.117,-120.714,3.65
2004/09/27,36.137,-120.665,3.50
2004/09/28,35.812,-120.379,6.00
2004/09/28,35.797,-120.360,4.91
2004/09/28,35.610,-120.354,3.23
2004/09/28,35.798,-120.366,3.75
2004/09/28,35.896,-120.493,3.84
2004/09/28,35.820,-120.404,3.10
2004/09/28,35.827,-120.398,4.31
2004/09/28,35.996,-120.483,3.03
2004/09/29,35.917,-120.472,3.39
2004/09/29,37.953,-118.655,3.36
2004/09/29,35.886,-120.506,5.04
2004/09/30,35.897,-120.507,3.52
2004/09/30,35.912,-120.533,4.89
2004/10/01,38.022,-118.641,3.08
2004/10/01,35.873,-120.420,3.40
2004/10/02,35.787,-120.361,3.06
2004/10/02,35.556,-120.815,4.28
2004/10/02,35.889,-120.490,3.03
2004/10/09,37.964,-118.654,4.40
2004/10/10,37.945,-118.659,3.37
2004/10/10,37.952,-118.665,3.19
2004/10/13,38.024,-118.675,3.18
2004/10/13,35.901,-120.395,3.40
2004/10/17,35.872,-120.479,3.00
2004/10/17,35.577,-120.890,3.15
2004/10/19,38.010,-118.636,3.26
2004/10/20,38.012,-118.606,3.83
2004/10/20,38.032,-118.592,3.48
2004/10/24,37.993,-118.628,3.44
2004/10/29,35.754,-120.346,3.28
2004/11/13,35.902,-120.535,3.17
2004/11/16,35.772,-120.358,3.14
2004/11/19,35.865,-120.424,3.68
2004/11/22,35.890,-120.494,3.48
2004/11/24,36.680,-121.299,4.34
2004/11/24,36.767,-121.345,3.89
2004/11/27,35.893,-120.483,3.12
